Año;mes;NCM;Porg;Pnet(kg);FOB(USD);Flete(USD);Seguro(USD);CIF(USD)
2024;01;15132919;326;87540,000;118672,44;13900,00;162,34;132734,78
2024;01;15141100;438;300,000;633,00;104,07;0,15;737,22
2024;01;15141910;203;59400,000;117253,23;7799,82;6,24;125059,29
2024;01;15141910;225;78720,000;184850,40;3290,00;1881,42;190021,82
2024;01;15153000;203;22400,000;90720,00;2400,00;130,48;93250,48
2024;01;15153000;208;1,590;6,00;0,08;0,03;6,11
2024;01;15153000;212;45,010;7066,66;138,88;70,77;7276,31
2024;01;15153000;315;78660,000;141865,97;14571,81;228,19;156665,97
2024;01;15155000;203;537,600;5600,00;529,20;14,00;6143,20
2024;01;15155000;320;325,260;1933,15;138,54;20,80;2092,49
2024;01;15159010;438;25,000;1135,19;313,81;14,48;1463,48
2024;01;15159090;127;10,480;593,94;11,64;0,42;606,00
2024;01;15159090;208;3040,000;26395,34;2450,00;34,66;28880,00
2024;01;15159090;315;40,000;3480,00;107,28;9,71;3596,99
2024;01;15159090;410;200,000;990,00;18,36;2,52;1010,88
2024;01;15159090;412;28,000;386,88;3,43;0,41;390,72
2024;01;15159090;417;100,000;25980,53;445,29;217,00;26642,82
2024;01;15159090;423;475,000;4578,34;107,59;46,86;4732,79
2024;01;15159090;429;450,000;2891,40;50,22;29,42;2971,04
2024;01;15162000;203;257880,000;700181,01;39339,91;3208,54;742729,46
2024;01;15162000;208;28000,000;44760,00;2000,00;4,68;46764,68
2024;01;15162000;210;261880,000;579523,02;51962,00;3080,91;634565,93
2024;01;15162000;212;8580,000;63140,80;3016,00;661,57;66818,37
2024;01;15162000;315;24200,000;41969,37;3748,16;44,49;45762,02
2024;01;15162000;316;6080,000;31880,00;726,05;6,26;32612,31
2024;01;15162000;326;6080,000;14974,60;2475,00;41,88;17491,48
2024;01;15162000;335;120,000;586,46;57,03;0,92;644,41
2024;01;15162000;410;8360,000;39406,26;2693,89;60,29;42160,44
2024;01;15162000;429;200,000;813,29;91,81;1,30;906,40
2024;01;15162000;438;230,000;2937,50;619,41;30,30;3587,21
2024;01;15179010;313;600,000;1948,00;65,39;10,07;2023,46
2024;01;15179090;203;48000,000;93360,00;9360,00;1027,20;103747,20
2024;01;15179090;208;43200,000;125877,60;4500,00;1303,78;131681,38
2024;01;15179090;210;25680,000;45402,24;5078,00;40,38;50520,62
2024;01;15179090;212;1035,000;166555,10;3940,11;546,27;171041,48
2024;01;15179090;225;982560,000;2523243,48;56755,00;2912,11;2582910,59
2024;01;15179090;406;5225,880;15717,86;288,56;8,01;16014,43
2024;01;15179090;430;250,000;5338,41;1451,03;67,89;6857,33
2024;01;15180010;203;324,000;4623,41;111,60;18,68;4753,69
2024;01;15180090;203;2790,900;9838,18;505,48;95,90;10439,56
2024;01;15180090;212;5456,820;91063,14;588,49;184,31;91835,94
2024;01;15180090;423;3018,690;17720,94;444,19;181,65;18346,78
2024;01;15180090;438;1800,000;3614,52;1962,54;7,98;5585,04
2024;01;15211000;212;275,000;4377,14;76,02;44,53;4497,69
2024;01;15211000;310;100,000;977,46;3,93;0,65;982,04
2024;01;15211000;438;200,000;3417,12;63,00;0,69;3480,81
2024;01;16022000;412;77,760;8183,38;462,45;86,46;8732,29
2024;01;16023230;203;112089,600;347051,97;22734,39;53,67;369840,03
2024;01;16041310;203;33600,000;140767,33;8568,84;140,76;149476,93
2024;01;16041310;335;15625,000;53125,00;3280,00;282,03;56687,03
2024;01;16041410;203;218013,840;1147656,69;51651,24;1147,62;1200455,55
2024;01;16041410;210;809172,320;4248659,90;129334,00;30228,74;4408222,64
2024;01;16041410;410;799,200;10174,54;414,38;21,18;10610,10
2024;01;16041420;210;1448382,660;7943058,96;242631,00;92293,06;8277983,02
2024;01;16041420;335;719404,800;3350700,00;149883,59;6313,07;3506896,66
2024;01;16041900;410;506,160;5484,04;223,35;11,41;5718,80
2024;01;16042010;203;37770,720;138177,29;7457,47;138,19;145772,95
2024;01;16042010;210;371696,160;1164316,65;54316,00;9130,80;1227763,45
2024;01;16042010;335;16320,000;37960,00;2685,00;406,45;41051,45
2024;01;16042020;210;147480,000;377042,00;16020,00;807,54;393869,54
2024;01;16042020;335;1321920,000;2784600,00;285829,91;10247,34;3080677,25
2024;01;16052100;210;19500,000;88920,00;3490,00;462,05;92872,05
2024;01;16052900;410;532,800;10424,50;424,56;21,70;10870,76
2024;01;16055300;208;86543,600;267385,48;16714,25;2218,53;286318,26
2024;01;16055400;410;666,000;6715,93;273,53;13,98;7003,44
2024;01;16055600;208;1350,000;10503,00;394,76;108,98;11006,74
2024;01;16055600;410;239,760;3540,17;144,19;7,37;3691,73
2024;01;16055900;208;2700,000;23706,00;890,99;245,97;24842,96
2024;01;17019900;212;1,000;53,95;2,42;0,32;56,69
2024;01;17019900;430;0,500;33,79;2,61;0,21;36,61
2024;01;17019900;438;5,750;74,57;7,55;0,47;82,59
2024;01;17021100;212;134,030;428,90;75,58;1,14;505,62
2024;01;17021100;438;9450,000;31797,62;372,12;27,34;32197,08
2024;01;17021900;212;1,000;28,96;2,24;0,18;31,38
2024;01;17021900;310;0,050;36,81;1,65;0,22;38,68
2024;01;17021900;423;167980,000;260015,40;20397,92;451,17;280864,49
2024;01;17021900;438;10500,010;67018,93;1532,32;60,46;68611,71
2024;01;17022000;204;8319,000;78271,20;2450,00;161,44;80882,64
2024;01;17023011;200;0,300;8,99;1,81;0,11;10,91
2024;01;17023011;212;0,010;167,77;7,17;1,00;175,94
2024;01;17023011;310;1500,000;5457,93;161,31;5,76;5625,00
2024;01;17023011;410;1794,000;14265,62;335,23;83,23;14684,08
2024;01;17023011;412;61005,000;91754,10;5822,58;1014,48;98591,16
2024;01;17023019;200;3000,000;4500,00;138,73;12,55;4651,28
2024;01;17025000;212;33250,100;47306,05;4436,50;284,78;52027,33
2024;01;17029000;203;317712,000;286424,40;48140,72;3345,64;337910,76
2024;01;17029000;208;150,000;3168,97;701,72;38,71;3909,40
2024;01;17029000;280;1622,880;20346,72;137,35;10,54;20494,61
2024;01;17029000;310;926,160;3051,24;82,72;31,35;3165,31
2024;01;17029000;320;0,010;53,01;1,58;0,31;54,90
2024;01;17029000;406;1175,000;2079,75;28,95;5,06;2113,76
2024;01;17029000;412;1500,000;2055,00;27,30;4,99;2087,29
2024;01;17029000;423;120984,000;241250,00;7866,25;27,70;249143,95
2024;01;17029000;426;50,000;78,00;1,09;0,19;79,28
2024;01;17029000;430;75,000;381,75;5,31;0,93;387,99
2024;01;17029000;438;2,500;14,23;75,12;0,19;89,54
2024;01;17031000;212;10,000;51,67;2,28;0,00;53,95
2024;01;17041000;203;68537,920;215514,05;22433,39;227,58;238175,02
2024;01;17041000;310;626,400;6786,00;1583,18;16,96;8386,14
2024;01;17049010;203;43422,750;165417,50;11628,00;76,13;177121,63
2024;01;17049010;426;15000,000;73950,00;1879,00;758,44;76587,44
2024;01;17049010;430;274,130;4978,56;70,25;50,49;5099,30
2024;01;17049020;203;178209,060;385086,10;16947,46;2450,29;404483,85
2024;01;17049020;210;53442,200;392037,82;8139,00;300,00;400476,82
2024;01;17049020;310;28835,040;194504,10;9663,71;923,37;205091,18
2024;01;17049020;316;19383,840;105960,00;2782,00;543,72;109285,72
2024;01;17049020;320;522,260;2115,85;151,63;22,76;2290,24
2024;01;17049020;412;77,280;1380,00;17,46;13,97;1411,43
2024;01;17049020;424;115,920;2070,00;26,19;20,96;2117,15
2024;01;17049020;430;1759,810;31767,04;431,73;321,98;32520,75
2024;01;17049090;203;49607,000;170624,14;8010,00;89,32;178723,46
2024;01;17049090;410;321,230;5735,88;72,58;58,08;5866,54
2024;01;17049090;417;227,700;1668,21;29,95;5,90;1704,06
2024;01;18031000;117;20000,000;110353,65;1739,00;307,35;112400,00
2024;01;18031000;203;364000,000;1916875,62;80537,64;4750,61;2002163,87
2024;01;18031000;210;125000,000;618127,50;25500,00;514,90;644142,40
2024;01;18031000;222;104360,000;600991,60;25015,78;5459,13;631466,51
2024;01;18031000;417;47520,000;87759,71;2865,05;10,90;90635,66
2024;01;18040000;203;387972,000;2584226,49;95584,43;13588,62;2693399,54
2024;01;18040000;222;22000,000;184060,80;6279,00;262,50;190602,30
2024;01;18040000;326;96000,000;365576,40;14696,00;304,21;380576,61
2024;01;18040000;406;1104,000;8456,64;214,88;86,74;8758,26
2024;01;18040000;423;25,000;369,57;2,11;0,37;372,05
2024;01;18050000;203;634500,000;1997609,98;115282,20;15307,67;2128199,85
2024;01;18050000;222;39000,000;122820,00;4854,22;374,40;128048,62
2024;01;18050000;225;150000,000;475479,40;6930,00;2108,60;484518,00
2024;01;18050000;410;62500,000;233542,42;5855,56;1235,26;240633,24
2024;01;18062000;203;52943,700;165225,82;9417,07;1162,81;175805,70
2024;01;18062000;406;25120,000;115057,60;2923,50;1180,04;119161,14
2024;01;18063110;203;19192,200;210862,92;4355,12;1076,09;216294,13
2024;01;18063110;331;74,920;1360,80;19,20;13,80;1393,80
2024;01;18063110;405;13893,120;54109,59;2847,51;24,50;56981,60
2024;01;18063110;423;260,910;4659,00;58,95;47,18;4765,13
2024;01;18063110;424;12147,840;50350,86;2750,00;23,05;53123,91
2024;01;18063110;430;388,800;4728,42;120,51;48,49;4897,42
2024;01;18063110;438;31311,600;110979,99;4121,83;46,15;115147,97
2024;01;18063120;405;15206,400;58677,33;1731,75;25,97;60435,05
2024;01;18063210;203;8607,060;43403,42;2702,47;19,82;46125,71
2024;01;18063210;412;1001,190;12795,64;297,41;130,93;13223,98
2024;01;18063210;423;170,790;3049,80;38,59;30,88;3119,27
2024;01;18063210;430;23227,670;162031,81;3281,34;730,75;166043,90
2024;01;18063210;438;9326,710;50594,87;1275,54;69,85;51940,26
2024;01;18063220;203;17870,160;74991,47;5814,00;34,75;80840,22
2024;01;18069000;203;366174,600;3752311,79;221455,82;16948,74;3990716,35
2024;01;18069000;205;432,000;6649,77;112,37;5,85;6767,99
2024;01;18069000;208;20494,060;111547,12;2000,00;1135,47;114682,59
2024;01;18069000;212;8756,200;112030,22;8455,28;47,33;120532,83
2024;01;18069000;406;7819,000;36025,06;4029,84;5,79;40060,69
2024;01;18069000;412;70,000;780,67;22,17;0,41;803,25
2024;01;18069000;417;2150,920;30144,59;803,41;274,04;31222,04
2024;01;18069000;423;1228,810;11520,00;169,36;2,34;11691,70
2024;01;18069000;438;1080,000;14664,89;373,73;150,38;15189,00
2024;01;19011010;412;10376,630;97814,10;9900,00;1077,04;108791,14
2024;01;19011010;423;14745,200;170256,76;5084,47;1753,41;177094,64
2024;01;19011010;438;7867,200;77363,08;1848,07;900,94;80112,09
2024;01;19012000;203;273,000;629,46;52,88;1,84;684,18
2024;01;19012000;406;250,000;2730,53;77,54;1,40;2809,47
2024;01;19012000;412;1410,000;3835,79;282,90;12,36;4131,05
2024;01;19019010;208;15000,000;24975,00;3900,00;86,63;28961,63
2024;01;19019010;412;0,500;94,44;4,24;0,56;99,24
2024;01;19019010;426;24320,000;95720,39;10606,31;1063,26;107389,96
2024;01;19019010;438;2700,000;7071,94;2078,56;91,50;9242,00
2024;01;19019020;225;7835,520;27737,74;680,36;284,18;28702,28
2024;01;19019090;203;2,000;53,91;60,00;1,14;115,05
2024;01;19019090;212;2993,760;18313,28;1650,00;3,99;19967,27
2024;01;19019090;225;84690,000;384981,66;640,00;3856,21;389477,87
2024;01;19019090;410;20829,000;123129,49;971,21;126,55;124227,25
2024;01;19019090;412;24000,000;171787,89;1087,10;864,37;173739,36
2024;01;19019090;423;1894,000;16849,05;217,23;170,67;17236,95
2024;01;19019090;426;140000,000;360378,12;10910,52;3713,14;375001,78
2024;01;19019090;429;52800,000;148455,60;10736,40;15,93;159207,93
2024;01;19019090;438;245263,000;561716,29;20998,84;5821,13;588536,26
2024;01;19021100;225;16896,000;32271,36;475,00;327,46;33073,82
2024;01;19021900;310;17091,180;24772,60;1262,21;586,06;26620,87
2024;01;19021900;313;600,000;1194,50;40,10;6,17;1240,77
2024;01;19021900;320;128,000;158,62;11,36;1,71;171,69
2024;01;19021900;417;180,000;2664,53;345,68;30,11;3040,32
2024;01;19023000;310;8722,650;25118,53;1345,75;261,31;26725,59
2024;01;19023000;320;1261,680;3243,16;232,42;34,90;3510,48
2024;01;19023000;417;22070,000;39322,73;1381,00;407,02;41110,75
2024;01;19041000;203;32565,840;55520,03;6176,00;616,97;62313,00
2024;01;19041000;309;285,600;1680,00;164,74;9,22;1853,96
2024;01;19049000;310;144,000;833,45;12,32;58,79;904,56
2024;01;19049000;320;1016,800;1215,12;87,08;13,08;1315,28
2024;01;19053100;221;19180,800;50371,20;1741,70;521,13;52634,03
2024;01;19053100;309;936,120;3730,00;365,78;20,48;4116,26
2024;01;19053100;310;1170,700;13328,21;434,22;640,88;14403,31
2024;01;19053100;320;360,000;2124,34;152,24;22,86;2299,44
2024;01;19053100;409;207,290;3701,72;46,84;37,49;3786,05
2024;01;19053100;410;15169,400;73568,52;616,85;370,93;74556,30
2024;01;19053100;426;18,000;829,86;156,16;9,86;995,88
2024;01;19053200;203;31311,360;140206,38;8925,53;64,13;149196,04
2024;01;19053200;316;21964,800;138547,20;4192,00;1427,39;144166,59
2024;01;19053200;410;7833,600;44390,40;372,72;223,82;44986,94
2024;01;19053200;424;32662,920;80357,41;5295,41;32,78;85685,60
2024;01;19059010;203;4617,600;17638,97;1481,88;51,68;19172,53
2024;01;19059020;203;115264,380;258068,99;31446,70;124,49;289640,18
2024;01;19059020;212;3483,000;10058,50;2450,00;62,54;12571,04
2024;01;19059020;221;27900,000;72000,00;2908,30;749,08;75657,38
2024;01;19059020;222;9525,600;58853,60;2850,00;617,04;62320,64
2024;01;19059020;310;1689,860;9741,18;692,82;52,00;10486,00
2024;01;19059020;313;120,000;1213,60;40,74;6,27;1260,61
2024;01;19059020;410;1152,000;5644,80;48,44;28,47;5721,71
2024;01;19059090;203;122604,000;1328852,24;54506,78;13727,50;1397086,52
2024;01;19059090;208;124990,220;381374,87;112786,62;3382,46;497543,95
2024;01;19059090;221;54096,000;281702,40;4288,89;2859,92;288851,21
2024;01;19059090;309;693,840;3120,00;305,95;17,13;3443,08
2024;01;19059090;310;420,000;549,90;41,32;2,96;594,18
2024;01;19059090;335;10584,000;19051,60;3200,00;111,26;22362,86
2024;01;19059090;438;1602,000;2713,50;44,71;27,58;2785,79
2024;01;20019000;310;1225,000;1433,45;57,56;12,09;1503,10
2024;01;20019000;407;22400,000;105985,93;3622,32;1096,08;110704,33
2024;01;20019000;410;316,000;2662,31;74,50;27,37;2764,18
2024;01;20021000;417;18652,800;27127,14;1108,00;282,38;28517,52
2024;01;20029000;208;475498,000;956768,55;70224,01;102,67;1027095,23
2024;01;20029000;310;151994,000;218968,56;37724,59;589,20;257282,35
2024;01;20029000;410;20000,000;133602,25;2634,72;13,36;136250,33
2024;01;20031000;310;18810,000;30900,00;3230,19;186,77;34316,96
2024;01;20041000;406;555660,000;644264,55;63947,62;2050,00;710262,17
2024;01;20049000;423;132300,000;260733,35;5862,21;2665,96;269261,52
2024;01;20052000;438;201600,000;368867,51;12590,00;38,15;381495,66
2024;01;20054000;203;11424,000;11893,08;1478,19;132,82;13504,09
2024;01;20055900;310;518,400;897,42;24,33;9,22;930,97
2024;01;20057000;200;15320,000;22900,00;1900,00;343,51;25143,51
2024;01;20057000;410;5616,000;17870,72;500,06;183,71;18554,49
2024;01;20058000;203;717613,440;1044747,22;134571,81;6805,54;1186124,57
2024;01;20058000;310;15014,000;18032,00;4100,00;139,15;22271,15
2024;01;20059100;310;648,000;819,38;36,25;4,22;859,85
2024;01;20059900;212;816,480;3537,78;102,45;18,21;3658,44
2024;01;20059900;310;9704,000;57250,36;2432,23;535,10;60217,69
2024;01;20059900;313;248,750;1210,50;40,63;6,26;1257,39
2024;01;20059900;320;277,500;1637,86;117,38;17,63;1772,87
2024;01;20060000;312;44906,000;100186,51;6206,00;690,10;107082,61
2024;01;20060000;335;22000,000;77687,85;2883,90;241,72;80813,47
2024;01;20079100;410;2662,880;9154,68;256,17;94,11;9504,96
2024;01;20079100;412;1704,000;10030,94;124,99;10,16;10166,09
2024;01;20079910;310;4654,250;7672,29;487,37;43,72;8203,38
2024;01;20079910;410;3141,600;16234,30;454,27;166,89;16855,46
2024;01;20079910;412;11246,400;66204,23;824,91;67,02;67096,16
2024;01;20079923;210;40000,000;22600,00;4400,00;21,60;27021,60
2024;01;20079929;208;221760,000;139708,80;8100,00;118,26;147927,06
2024;01;20079990;310;165,000;779,00;58,54;4,19;841,73
2024;01;20079990;320;40,000;102,68;7,36;1,10;111,14
2024;01;20079990;417;154,800;1244,52;22,35;4,40;1271,27
2024;01;20081100;200;46150,000;101286,38;1600,00;1028,87;103915,25
2024;01;20081100;310;980,640;2571,52;38,03;181,40;2790,95
2024;01;20081900;113;3920,500;10375,00;671,00;110,47;11156,47
2024;01;20081900;208;10000,000;73965,00;8786,03;52,22;82803,25
2024;01;20081900;212;265,850;4747,28;60,07;48,07;4855,42
2024;01;20081900;310;1350,000;2250,00;450,58;13,40;2713,98
2024;01;20081900;320;45,900;60,19;4,31;0,65;65,15
2024;01;20081900;410;16800,000;99943,06;2744,00;205,38;102892,44
2024;01;20081900;417;1100,000;16102,01;289,04;56,91;16447,96
2024;01;20082010;316;18058,000;21600,00;4450,00;166,37;26216,37
2024;01;20082010;335;284760,000;303179,20;59478,65;3407,62;366065,47
2024;01;20086010;417;10122,000;74235,01;1332,57;262,35;75829,93
2024;01;20087010;203;22947,840;33868,00;3691,99;375,60;37935,59
2024;01;20088000;203;1500,000;38568,17;767,71;4,62;39340,50
2024;01;20089100;202;46080,000;108390,00;3690,01;108,39;112188,40
2024;01;20089100;210;309620,000;1004367,66;55835,00;5564,61;1065767,27
2024;01;20089300;208;45722,880;181930,69;8550,00;1108,86;191589,55
2024;01;20089710;310;867,000;1004,97;27,24;10,33;1042,54
2024;01;20089900;218;129902,000;619767,36;23455,00;6432,22;649654,58
2024;01;20089900;310;4149,800;62574,10;2361,13;326,15;65261,38
2024;01;20089900;312;44906,000;107806,60;5450,00;690,12;113946,72
2024;01;20089900;410;21044,000;70155,59;387,34;311,75;70854,68
2024;01;20091900;203;11660,000;10064,91;4150,00;142,14;14357,05
2024;01;20092900;218;5,000;5,00;55,00;0,60;60,60
2024;01;20093900;218;200,000;420,00;2787,50;7,70;3215,20
2024;01;20093900;310;5,170;117,59;42,69;1,60;161,88
2024;01;20098990;312;5445,000;7218,75;642,64;15,72;7877,11
2024;01;20098990;430;11,100;321,90;16,05;0,81;338,76
2024;01;20098990;438;25,000;1111,00;72,66;0,23;1183,89
2024;01;21011110;218;7131,000;109380,42;9062,13;1158,80;119601,35
2024;01;21011190;316;50,000;1548,45;14,35;0,32;1563,12
2024;01;21011190;412;100,000;14980,60;119,81;12,07;15112,48
2024;01;21011200;205;2485,800;107796,89;2138,05;99,29;110034,23
2024;01;21011200;212;525,260;18028,92;1219,87;192,49;19441,28
2024;01;21011200;412;120,000;3900,00;519,80;10,61;4430,41
2024;01;21012010;212;35,000;482,33;142,23;6,25;630,81
2024;01;21012010;310;255,000;3266,36;297,74;32,99;3597,09
2024;01;21012010;438;2552,600;10789,35;1162,52;120,53;12072,40
2024;01;21013000;222;2,720;55,24;55,00;1,10;111,34
2024;01;21021090;203;1,020;3219,99;4090,00;73,10;7383,09
2024;01;21021090;212;2721,600;22682,91;735,75;18,73;23437,39
2024;01;21021090;409;1018,090;54775,49;4236,33;412,65;59424,47
2024;01;21021090;410;460,000;15171,82;194,41;76,83;15443,06
2024;01;21021090;412;10463,000;65052,85;8655,15;657,40;74365,40
2024;01;21021090;417;40,000;1167,96;36,92;11,79;1216,67
2024;01;21021090;424;150,000;5651,64;1958,04;76,09;7685,77
2024;01;21021090;438;0,100;456,88;429,68;8,87;895,43
2024;01;21022000;203;50000,000;74694,40;6733,88;71,72;81500,00
2024;01;21022000;212;20158,760;101264,94;5090,00;1400,05;107754,99
2024;01;21022000;410;120,000;2663,43;34,13;13,49;2711,05
2024;01;21022000;412;1960,000;32623,66;1967,25;292,32;34883,23
2024;01;21022000;417;1000,000;29898,10;945,10;301,99;31145,19
2024;01;21031010;203;12214,100;21178,60;2001,36;52,96;23232,92
2024;01;21031010;310;3766,800;5966,70;341,99;43,01;6351,70
2024;01;21031010;320;252,000;713,78;51,15;7,68;772,61
2024;01;21031090;203;23292,400;21167,50;4408,44;12,60;25588,54
2024;01;21031090;310;8889,600;12880,72;590,63;72,05;13543,40
2024;01;21032010;203;529,200;1470,00;138,91;3,68;1612,59
2024;01;21032010;218;11491,200;33465,60;2404,00;184,06;36053,66
2024;01;21032090;203;243,000;252,00;23,81;0,63;276,44
2024;01;21033021;310;924,000;2925,50;43,26;206,37;3175,13
2024;01;21039011;203;21432,600;62992,34;2444,00;654,36;66090,70
2024;01;21039021;203;4257,360;20533,34;1947,96;12,40;22493,70
2024;01;21039021;205;336,330;2447,46;70,89;12,59;2530,94
2024;01;21039021;212;4348,250;35940,65;1040,95;184,90;37166,50
2024;01;21039021;310;13073,500;38355,44;2532,30;215,39;41103,13
2024;01;21039021;313;3489,400;17632,60;591,87;91,12;18315,59
2024;01;21039021;337;60,000;117,70;8,84;0,63;127,17
2024;01;21039029;203;0,300;3,00;55,00;0,14;58,14
2024;01;21039029;205;13536,920;47628,21;1843,49;272,10;49743,80
2024;01;21039029;225;32000,000;210500,00;2670,00;2131,70;215301,70
2024;01;21039029;310;32208,900;33109,25;1984,34;247,10;35340,69
2024;01;21039029;313;4480,000;5774,50;193,83;29,84;5998,17
2024;01;21039029;320;1620,000;1089,79;78,10;11,72;1179,61
2024;01;21039091;203;1950,300;6006,00;567,55;15,02;6588,57
2024;01;21039091;218;15480,000;86361,24;5955,00;923,16;93239,40
2024;01;21039091;310;12315,500;40801,36;3668,11;428,51;44897,98
2024;01;21039091;320;8024,150;19100,23;1368,81;205,51;20674,55
2024;01;21039099;310;938,000;1444,00;78,62;7,55;1530,17
2024;01;21039099;406;6760,000;22874,50;1003,09;237,99;24115,58
2024;01;21041011;310;12512,320;33683,11;2502,13;213,59;36398,83
